ID	pair	pairing_type	inter_vs_intra	dvh	D.line	D.generation	D.epd	D.colony	mmp	M.line	M.generation	M.epd	M.colony	rate	yield	source	used.model	picked.model	measure	avg.rate	sd.rate	avg.yield	sd.yield
446	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.02055001	0.458272469	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
447	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019906396	0.45481468	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
448	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.02129682	0.479217037	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
449	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019905886	0.456647246	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
450	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.019499733	0.433202345	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
451	UE3.152.09.D01 & UE3.152.09.M01	Dev_Mev	D9_M9	UE3.152.09.D01	UE3	152	9	D01	UE3.152.09.M01	UE3	152	9	M01	0.020519375	0.456410122	nickrevived	spline	spline	OD600	0.020119031	0.000630561	0.458886231	0.013446957
595	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015652262	0.374235243	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
596	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014773463	0.374347256	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
597	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015638267	0.360287441	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
598	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015239713	0.383305298	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
599	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015752606	0.389472486	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
600	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.016163015	0.371661488	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
601	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.007131391	0.393916858	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
609	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015652262	0.374235243	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
610	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014773463	0.374347256	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
611	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015638267	0.360287441	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
612	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015239713	0.383305298	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
613	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015752606	0.389472486	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
614	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.016163015	0.371661488	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
615	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.007131391	0.393916858	Jess	richards	richards	OD600	0.014335817	0.003080651	0.378175153	0.011054572
623	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014157309	0.375557872	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
624	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013388202	0.375701279	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
625	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013992416	0.361470529	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
626	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.012117977	0.385445743	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
627	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.012744274	0.391338768	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
628	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013840575	0.37306073	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
629	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.007012685	0.390354028	Jess	logistic	logistic	OD600	0.012464777	0.002512223	0.37898985	0.010708199
637	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015381993	0.376212921	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
638	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014547666	0.37632917	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
639	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.01582246	0.361698419	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
640	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013151386	0.38621635	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
641	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014066516	0.391866924	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
642	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.015090777	0.373598927	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
643	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.007263583	0.394998908	Jess	gompertz	gompertz	OD600	0.013617769	0.002938315	0.38013166	0.011604966
651	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014449771	0.405503699	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
652	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013510749	0.407113999	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
653	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013794024	0.401877745	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
654	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.013284301	0.412522707	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
655	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.014212665	0.418554878	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
656	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.0138852	0.388761088	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
657	UE3.152.09.D02 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D02	UE3	152	9	D02	AN.01.M.NA	AN	1	M	An	0.009868185	0.417264925	Jess	spline	spline	OD600	0.013286414	0.001557892	0.407371291	0.010243425
21	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.024451147	0.463832445	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
22	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023397514	0.457167126	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
23	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023350823	0.455122663	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
24	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.027268399	0.505368335	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
25	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.021293519	0.490840029	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
26	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.025582626	0.47319532	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
27	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.025087167	0.45788666	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
48	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.024451147	0.463832445	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
49	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023397514	0.457167126	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
50	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023350823	0.455122663	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
51	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.027268399	0.505368335	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
52	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.021293519	0.490840029	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
53	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.025582626	0.47319532	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
54	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.025087167	0.45788666	Jess	richards	richards	OD600	0.024347314	0.001832933	0.471916083	0.018565999
75	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.018933529	0.469562668	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
76	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.017921891	0.463536605	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
77	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.017469317	0.461928374	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
78	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.022532552	0.510512265	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
79	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.013098625	0.503803755	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
80	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.019652069	0.479387657	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
81	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.021178494	0.461712063	Jess	logistic	logistic	OD600	0.018683782	0.003035511	0.47863477	0.020518116
102	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.019936423	0.472973185	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
103	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.018800376	0.467362324	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
104	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.018513465	0.465677258	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
105	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023991172	0.513452018	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
106	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.012388485	0.517416297	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
107	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.020841343	0.482765197	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
108	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.021962185	0.464698613	Jess	gompertz	gompertz	OD600	0.019490493	0.003657376	0.483477842	0.022694918
129	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.020988342	0.48652947	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
130	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023871811	0.474378487	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
131	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.020099694	0.473666374	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
132	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.030741647	0.543839516	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
133	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.021460661	0.507763054	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
134	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023081111	0.491811322	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
135	UE3.152.09.D02 & UE3.152.03.M02	Dev_Mev	D9_M3	UE3.152.09.D02	UE3	152	9	D02	UE3.152.03.M02	UE3	152	3	M02	0.023997018	0.487816706	Jess	spline	spline	OD600	0.023462898	0.003536052	0.49511499	0.024365238
8	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023703362	0.495447037	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
9	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02447948	0.512477235	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
10	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024038763	0.499934842	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
11	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021863183	0.475843321	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
12	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023871658	0.489266831	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
13	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023652043	0.486426442	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
14	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02525022	0.497848171	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
15	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022486737	0.483994053	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
35	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023703362	0.495447037	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
36	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02447948	0.512477235	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
37	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.024038763	0.499934842	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
38	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021863183	0.475843321	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
39	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023871658	0.489266831	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
40	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.023652043	0.486426442	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
41	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.02525022	0.497848171	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
42	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.022486737	0.483994053	Jess	richards	richards	OD600	0.023629917	0.001130638	0.478288446	0.023773039
62	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019210093	0.513248428	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
63	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019371547	0.533622161	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
64	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019445216	0.518857981	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
65	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.017882142	0.497011875	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
66	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019298061	0.50665073	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
67	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.020849701	0.4990999	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
68	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.021837631	0.51103112	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
69	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.019906209	0.498795048	Jess	logistic	logistic	OD600	0.019102462	0.001483637	0.481731118	0.031572455
89	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018593673	0.533922137	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
90	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018624727	0.557877685	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
91	UE3.152.09.D02 & UE3.152.09.M02	Dev_Mev	D9_M9	UE3.152.09.D02	UE3	152	9	D02	UE3.152.09.M02	UE3	152	9	M02	0.018718909	0.54150477	Jess	gompertz	gompertz	OD600	0.019427402	0.001511488	0.493829776	0.041406315
